,Unnamed: 0,loc,title,author,is_foreign
500,500,49960_37760,梅にうぐいす,北大路魯山人,False
501,501,52533_57894,青い石とメダル,小川未明,False
502,502,45408_39369,貧しき日録,牧野信一,False
503,503,240_15059,あさましきもの,太宰治,False
506,506,43088_22360,伯林の降誕祭,岡本かの子,False
507,507,18400_26707,まといの話,折口信夫,False
508,508,52873_42878,悲しき項羽,牧野信一,False
509,509,122_15159,或日の大石内蔵助,芥川龍之介,False
516,516,51734_40046,手紙,坂本龍馬,False
519,519,51716_63358,夢のような昼と晩,小川未明,False
520,520,51598_62578,台風の子,小川未明,False
521,521,42827_26666,ジロリの女,坂口安吾,False
522,522,1765_24369,夏帽子,萩原朔太郎,False
526,526,48400_47272,三枚続,泉鏡花,False
527,527,54524_57418,拾った詩,今野大力,False
529,529,42945_14904,ダス・ゲマイネ,太宰治,False
534,534,56223_62857,銭形平次捕物控,野村胡堂,False
535,535,54952_48507,田螺,北大路魯山人,False
541,541,52271_47768,男の顔,田中貢太郎,False
543,543,925_21796,ルルとミミ,夢野久作,False
545,545,54610_56510,錢形平次捕物控,野村胡堂,False
550,550,2360_13812,人魂の一つの場合,寺田寅彦,False
551,551,3750_27280,イズムと云ふ語の意味次第,芥川龍之介,False
553,553,42570_22878,中支生活者,豊島与志雄,False
556,556,1253_8186,地中魔,海野十三,False
560,560,42614_21838,夜長姫と耳男,坂口安吾,False
564,564,42589_22914,私の信条,豊島与志雄,False
565,565,24411_15376,高浜さんと私,寺田寅彦,False
567,567,42433_28809,香奠,豊島与志雄,False
575,575,47550_51134,橘曙覧評伝,折口信夫,False
577,577,51117_51917,月が出る,小川未明,False
584,584,56302_64116,銭形平次捕物控,野村胡堂,False
586,586,56053_53030,山浦清麿,吉川英治,False
591,591,3649_12116,女客,泉鏡花,False
592,592,43375_26115,剛才人と柔才人と,芥川龍之介,False
593,593,45748_24336,もう軍備はいらない,坂口安吾,False
595,595,53220_49868,淡窓先生の教育,中谷宇吉郎,False
596,596,45407_39809,円卓子での話,牧野信一,False
599,599,51765_46592,囚われたる現文壇,小川未明,False
600,600,42922_23110,日映の思い出,坂口安吾,False
601,601,52919_42660,地球儀,牧野信一,False
604,604,51619_63096,つばめと魚,小川未明,False
608,608,48346_36063,女性に薦める図書〔アンケート回答〕,坂口安吾,False
609,609,52990_46829,ある男と無花果,小川未明,False
627,627,1140_6767,長崎,芥川龍之介,False
628,628,52110_59649,僕がかわいがるから,小川未明,False
630,630,53382_43267,月天讃歌（擬古調）,宮沢賢治,False
632,632,53432_43319,〔ひとひははかなくことばをくだし〕,宮沢賢治,False
636,636,4359_9286,変った話,寺田寅彦,False
637,637,49524_33621,薬前薬後,岡本綺堂,False
638,638,56202_62847,銭形平次捕物控,野村胡堂,False
643,643,4742_42546,沼夫人,泉鏡花,False
648,648,2300_13522,黒い頭,夢野久作,False
649,649,45816_39437,谷丹三の静かな小説,坂口安吾,False
653,653,53613_44255,靈智,萩原朔太郎,False
657,657,42897_23095,我鬼,坂口安吾,False
658,658,45720_23672,講談先生,坂口安吾,False
660,660,4809_14366,花を持てる女,堀辰雄,False
661,661,1658_16890,続黄梁,田中貢太郎,False
663,663,54964_48526,琥珀揚げ,北大路魯山人,False
666,666,53653_44294,クリスマス,萩原朔太郎,False
667,667,151_13451,漱石山房の秋,芥川龍之介,False
671,671,1587_18164,もの思う葦,太宰治,False
672,672,52379_42101,ラロシフコー,太宰治,False
675,675,4086_25022,茨海小学校,宮沢賢治,False
676,676,12621_14224,小説の豫言者,折口信夫,False
678,678,1577_8581,正義と微笑,太宰治,False
681,681,52267_47748,港の妖婦,田中貢太郎,False
682,682,42820_26307,机と布団と女,坂口安吾,False
683,683,52796_44612,西部劇通信,牧野信一,False
685,685,52828_44711,サフランの花,牧野信一,False
692,692,45481_24684,怪獣,岡本綺堂,False
695,695,4869_14066,氷島,萩原朔太郎,False
696,696,45789_38832,ふるさとに寄する讃歌,坂口安吾,False
699,699,51681_61605,町はずれの空き地,小川未明,False
700,700,456_15050,銀河鉄道の夜,宮沢賢治,False
702,702,43402_16819,デンデンムシ,新美南吉,False
704,704,3751_27283,永久に不愉快な二重生活,芥川龍之介,False
705,705,54675_59552,錢形平次捕物控,野村胡堂,False
706,706,55573_56884,もうおそい,今野大力,False
710,710,42451_29490,女客一週間,豊島与志雄,False
717,717,2543_34173,雪渡り,宮沢賢治,False
720,720,3797_27299,講演軍記,芥川龍之介,False
723,723,52102_47141,花とあかり,小川未明,False
726,726,49958_37781,いなせな縞の初鰹,北大路魯山人,False
727,727,56461_53172,上杉謙信,吉川英治,False
728,728,51807_46587,単純化は唯一の武器だ,小川未明,False
729,729,13213_14433,ほうとする話,折口信夫,False
730,730,56067_51600,※［＃「さんずい＋鼾のへん」、第4水準2-79-37］かみ浪人,吉川英治,False
735,735,42987_21273,スタンダアルの文体,坂口安吾,False
736,736,47182_34893,言語の用語例の推移,折口信夫,False
737,737,45654_35653,手紙　一,宮沢賢治,False
739,739,55580_56900,宵の星,今野大力,False
740,740,43153_31424,作者の言葉〔『火　第一部』〕,坂口安吾,False
741,741,56124_56083,奇談クラブ〔戦後版〕,野村胡堂,False
742,742,70_15179,彼,芥川龍之介,False
743,743,56145_63373,神州天馬侠,吉川英治,False
746,746,52431_49711,私本太平記,吉川英治,False
747,747,42921_23109,反スタイルの記,坂口安吾,False
750,750,1590_18115,思案の敗北,太宰治,False
753,753,2115_21850,近眼芸妓と迷宮事件,夢野久作,False
755,755,54960_48525,猪の味,北大路魯山人,False
756,756,922_22002,鉄鎚,夢野久作,False
757,757,130_15275,六の宮の姫君,芥川龍之介,False
760,760,42147_23316,海陸風と夕なぎ,寺田寅彦,False
765,765,2461_11119,連句雑俎,寺田寅彦,False
768,768,51738_40047,手紙,坂本龍馬,False
769,769,1847_21713,苦しく美しき夏,原民喜,False
770,770,56322_58746,平次と生きた二十七年,野村胡堂,False
775,775,930_21997,押絵の奇蹟,夢野久作,False
776,776,46708_27719,良心・第一義,夢野久作,False
777,777,54638_53804,錢形平次捕物控,野村胡堂,False
783,783,2241_11904,中国怪奇小説集,岡本綺堂,False
787,787,56837_63907,安吾史譚,坂口安吾,False
789,789,4435_13844,厄年と etc.,寺田寅彦,False
790,790,33226_12179,小説に用ふる天然,泉鏡花,False
791,791,42863_35001,破門,坂口安吾,False
792,792,45409_39797,舞踏会余話,牧野信一,False
794,794,4783_6664,五年後,原民喜,False
795,795,42420_22928,変な男,豊島与志雄,False
796,796,45558_41084,遁げて往く人魂,田中貢太郎,False
803,803,44915_18413,女坑主,夢野久作,False
804,804,46722_27695,鷹とひらめ,夢野久作,False
807,807,51495_61238,青い草,小川未明,False
810,810,51079_53356,はてしなき世界,小川未明,False
811,811,51094_51923,星と柱を数えたら,小川未明,False
818,818,1660_13203,劉海石,田中貢太郎,False
819,819,448_19598,東海道五十三次,岡本かの子,False
824,824,1791_18420,月の詩情,萩原朔太郎,False
825,825,52093_58739,年ちゃんとハーモニカ,小川未明,False
829,829,51044_51585,金銀小判,小川未明,False
835,835,1633_17216,断橋奇聞,田中貢太郎,False
840,840,13214_14432,鬼の話,折口信夫,False
841,841,45932_37049,「信長」作者のことば,坂口安吾,False
847,847,54613_53057,錢形平次捕物控,野村胡堂,False
856,856,45416_39807,鶴がゐた家,牧野信一,False
857,857,51503_63082,ある夜の姉と弟,小川未明,False
859,859,51682_63559,窓の内と外,小川未明,False
862,862,42628_23010,お山の爺さん,豊島与志雄,False
864,864,54580_57496,錢形平次捕物控,野村胡堂,False
879,879,2719_45576,超人間Ｘ号,海野十三,False
880,880,57861_60233,『雪華図説』の研究後日譚,中谷宇吉郎,False
881,881,1220_28149,麻雀殺人事件,海野十三,False
883,883,53206_49808,私の生まれた家,中谷宇吉郎,False
886,886,43365_26114,格さんと食慾,芥川龍之介,False
890,890,55554_55357,天の海,今野大力,False
893,893,48487_50125,焔,原民喜,False
895,895,46314_25549,花の話,折口信夫,False
896,896,50767_40546,種山ヶ原,宮沢賢治,False
899,899,53555_44198,鳥,萩原朔太郎,False
900,900,3376_18412,大空魔艦,海野十三,False
901,901,42993_21278,お喋り競争,坂口安吾,False
904,904,24437_14422,水の女,折口信夫,False
907,907,52890_43459,凸面鏡,牧野信一,False
912,912,53427_43343,〔われはダルケを名乗れるものと〕,宮沢賢治,False
915,915,48037_33014,江戸の化物,岡本綺堂,False
916,916,52892_42671,雛菊と雲雀と少年の話,牧野信一,False
919,919,42322_48995,怪談覚帳,田中貢太郎,False
928,928,1850_20468,美しき死の岸に,原民喜,False
931,931,42481_21104,秋の幻,豊島与志雄,False
933,933,55594_56098,東郷大将と彼,今野大力,False
935,935,1106_22037,名君忠之,夢野久作,False
936,936,4408_26675,黒ぶだう,宮沢賢治,False
937,937,52345_45486,先生三人,太宰治,False
939,939,273_20007,一燈,太宰治,False
941,941,52833_44692,はがき通信,牧野信一,False
943,943,51927_40080,手紙,坂本龍馬,False
944,944,45424_39360,蔭ひなた,牧野信一,False
945,945,58611_64617,江戸推理川柳抄,海野十三,False
947,947,24415_15374,障子の落書,寺田寅彦,False
949,949,42909_23103,私は海をだきしめてゐたい,坂口安吾,False
952,952,81_14934,木曾義仲論（東京府立第三中学校学友会誌）,芥川龍之介,False
955,955,4436_8263,土神と狐,宮沢賢治,False
956,956,42415_22916,野ざらし,豊島与志雄,False
958,958,235_20029,八十八夜,太宰治,False
963,963,56578_53482,愛の詩集,萩原朔太郎,False
968,968,52234_41954,蛆の効用,寺田寅彦,False
970,970,42429_28075,月かげ,豊島与志雄,False
972,972,47952_38457,Ein Zwei Drei,堀辰雄,False
976,976,18409_27480,雪の島,折口信夫,False
978,978,42952_31186,決戦川中島　上杉謙信の巻,坂口安吾,False
980,980,55657_53607,錢形平次捕物控,野村胡堂,False
981,981,48031_33012,木曽の怪物,岡本綺堂,False
984,984,1180_10283,お花見雜感,泉鏡花,False
987,987,45915_34716,フシギな女,坂口安吾,False
989,989,48203_32432,猫,宮沢賢治,False
991,991,3580_7929,白い下地,泉鏡花,False
992,992,43225_20152,雪霊続記,泉鏡花,False
993,993,78_15185,金将軍,芥川龍之介,False
995,995,54652_58063,錢形平次捕物控,野村胡堂,False
996,996,18391_22335,琉球の宗教,折口信夫,False
997,997,24435_14230,高御座,折口信夫,False
999,999,47863_48372,眠れる人,堀辰雄,False
1002,1002,42989_21276,フロオベエル雑感,坂口安吾,False
1003,1003,1293_14978,半七捕物帳,岡本綺堂,False
1005,1005,278_20016,鴎,太宰治,False
1008,1008,290_19973,狂言の神,太宰治,False
1010,1010,1018_14992,半七捕物帳,岡本綺堂,False
1013,1013,42221_16354,断片（２［＃「２」はローマ数字、1-13-22］）,寺田寅彦,False
1015,1015,47962_34295,プルウスト雜記,堀辰雄,False
1016,1016,52724_43465,〔編輯雑記〕,牧野信一,False
1018,1018,42274_16442,葬式の行列,田中貢太郎,False
1026,1026,53568_44211,爪,萩原朔太郎,False
1027,1027,53643_44284,よき祖母上に,萩原朔太郎,False
1028,1028,51780_46601,婦人の過去と将来の予期,小川未明,False
1029,1029,1691_13786,天文と俳句,寺田寅彦,False
1031,1031,42528_22774,父母に対する私情,豊島与志雄,False
1033,1033,1637_16893,富貴発跡司志,田中貢太郎,False
1034,1034,53551_44194,なにか知らねど,萩原朔太郎,False
1038,1038,14_14602,あばばばば,芥川龍之介,False
1039,1039,53652_44293,近日所感,萩原朔太郎,False
1041,1041,51103_51926,村の兄弟,小川未明,False
1047,1047,54051_53578,金属女工の彼女,今野大力,False
1048,1048,46566_24911,夜釣,泉鏡花,False
1049,1049,52375_45478,諸君の位置,太宰治,False
1056,1056,56121_56070,奇談クラブ〔戦後版〕,野村胡堂,False
1059,1059,45831_34968,想片,坂口安吾,False
1072,1072,529_20653,国貞えがく,泉鏡花,False
1076,1076,58_14823,糸女覚え書,芥川龍之介,False
1091,1091,46603_33329,谷,宮沢賢治,False
1093,1093,2350_13816,量的と質的と統計的と,寺田寅彦,False
1098,1098,4461_6514,文語詩稿　五十篇,宮沢賢治,False
1100,1100,4727_13219,こぞうさんの　おきょう,新美南吉,False
1101,1101,45552_41059,女の出る蚊帳,田中貢太郎,False
1102,1102,51672_60903,船の破片に残る話,小川未明,False
1103,1103,5010_14229,筬の音,折口信夫,False
1104,1104,43752_17657,どんぐりと山猫,宮沢賢治,False
1107,1107,52615_57433,生きた人形,小川未明,False
1109,1109,1848_20010,秋日記,原民喜,False
1112,1112,51798_46432,金めだか,小川未明,False
1117,1117,51013_51306,強い大将の話,小川未明,False
1120,1120,57201_61992,銭形平次捕物控,野村胡堂,False
1123,1123,983_14980,半七捕物帳,岡本綺堂,False
1125,1125,52853_45389,緑の軍港,牧野信一,False
1127,1127,12616_14236,文學に於ける虚構,折口信夫,False
1131,1131,50982_46237,青い時計台,小川未明,False
1134,1134,49838_35948,『黒影集』の序詞,田中貢太郎,False
1135,1135,52138_41447,続　手紙,坂本龍馬,False
1136,1136,43277_17202,映画雑感６［＃「６」はローマ数字、1-13-26］,寺田寅彦,False
1138,1138,24425_15365,枯菊の影,寺田寅彦,False
1139,1139,42281_16632,法華僧の怪異,田中貢太郎,False
1140,1140,52049_56903,片目のごあいさつ,小川未明,False
1143,1143,42588_22913,狸石,豊島与志雄,False
1150,1150,4313_33771,小説作法十則,芥川龍之介,False
1153,1153,4960_16618,潮干狩,原民喜,False
1155,1155,52797_44602,驚いた話,牧野信一,False
1160,1160,45805_39313,村のひと騒ぎ,坂口安吾,False
1161,1161,53463_53042,小ねこはなにを知ったか,小川未明,False
1162,1162,50764_40544,台川,宮沢賢治,False
1165,1165,51960_41165,手紙,坂本龍馬,False
1166,1166,57477_59458,三尺角,泉鏡花,False
1170,1170,53654_44295,南京陷落の日に,萩原朔太郎,False
1173,1173,3653_26096,唄立山心中一曲,泉鏡花,False
1175,1175,45473_36053,みじかい木ぺん,宮沢賢治,False
1181,1181,49561_33613,一日一筆,岡本綺堂,False
1186,1186,48481_50130,よみがへる父,原民喜,False
1202,1202,1284_14476,河明り,岡本かの子,False
1203,1203,57452_63353,球皮事件,中谷宇吉郎,False
1206,1206,128_15261,羅生門,芥川龍之介,False
1209,1209,51120_51930,私は姉さん思い出す,小川未明,False
1215,1215,53204_49673,サラダの謎,中谷宇吉郎,False
1216,1216,157_15212,素描三題,芥川龍之介,False
1227,1227,48469_50109,雀,原民喜,False
1229,1229,16_14570,秋,芥川龍之介,False
1231,1231,3769_27307,蒐書,芥川龍之介,False
1234,1234,127_15260,羅生門,芥川龍之介,False
1235,1235,42881_34344,新カナヅカヒの問題,坂口安吾,False
1238,1238,51510_60027,丘の下,小川未明,False
1240,1240,2503_9318,詩と官能,寺田寅彦,False
1241,1241,4178_17917,蝙蝠,岡本かの子,False
1249,1249,46926_33267,決闘場,岡本かの子,False
1250,1250,53565_44208,くさばな,萩原朔太郎,False
1252,1252,51539_48266,お月さまと　ぞう,小川未明,False
1255,1255,43186_22529,由起しげ子よエゴイストになれ,坂口安吾,False
1258,1258,261_20188,母,太宰治,False
1259,1259,53358_43287,春章作中判,宮沢賢治,False
1261,1261,52733_43470,私の変態心理,牧野信一,False
1262,1262,54175_46734,『東京八景』あとがき,太宰治,False
1269,1269,1058_15403,『春と修羅』,宮沢賢治,False
1275,1275,45096_41638,島,新美南吉,False
1276,1276,48024_33678,青蛙神,岡本綺堂,False
1282,1282,45089_41640,深呼吸,新美南吉,False
1283,1283,55096_50675,競馬,吉川英治,False
1286,1286,4755_6706,鎮魂歌,原民喜,False
1289,1289,110_15223,日光小品,芥川龍之介,False
1292,1292,56800_56883,オモチャ箱,坂口安吾,False
1295,1295,51121_51920,にじの歌,小川未明,False
1297,1297,1566_8578,パンドラの匣,太宰治,False
1298,1298,53631_44300,祈祷,萩原朔太郎,False
1300,1300,49956_37743,鮑の宿借り作り,北大路魯山人,False
1308,1308,45314_40776,疑惑の城,牧野信一,False
1310,1310,1300_11896,中国怪奇小説集,岡本綺堂,False
1319,1319,42434_28808,狐火,豊島与志雄,False
1321,1321,52768_44443,回答,牧野信一,False
1322,1322,43536_23756,雑感,寺田寅彦,False
1323,1323,629_34386,ごんごろ鐘,新美南吉,False
1332,1332,51068_53365,びっこのお馬,小川未明,False
1334,1334,42231_16357,ラジオ雑感,寺田寅彦,False
1335,1335,54749_62019,錢形平次捕物控,野村胡堂,False
1338,1338,43185_22526,百万人の文学,坂口安吾,False
1339,1339,52802_44616,南風譜・梗概,牧野信一,False
1340,1340,51077_52781,幸福に暮らした二人,小川未明,False
1341,1341,42871_31188,邪教問答,坂口安吾,False
1342,1342,54605_56514,錢形平次捕物控,野村胡堂,False
1344,1344,2502_10276,糸車,寺田寅彦,False
1345,1345,4184_17919,夏の夜の夢,岡本かの子,False
1346,1346,53580_44223,春日,萩原朔太郎,False
1347,1347,56704_57415,音波の殺人,野村胡堂,False
